truckingcompanyid,productid,distanceinmiles,fuelcost,linehaulcost,source,destination
9801,4,1946.4,5.37,291.07,Las Vegas,San Antonio
8650,24,389.28,3.66,1514.27,Nashville,Las Vegas
2538,8,3503.52,4.84,218.92,Philadelphia,Miami
6399,4,1070.52,5.02,395.89,New Orleans,Colorado Springs
2626,8,3211.56,4.12,392.49,Omaha,San Antonio
1122,12,97.32,6.5,1854.19,Indianapolis,Seattle
9045,8,486.6,6.16,188.64,Virginia Beach,Colorado Springs
9250,15,2335.68,5.09,78.71,Portland,New Orleans
2305,14,1751.76,7.06,409.87,Houston,El Paso
4769,13,1265.16,5.03,245.58,Tulsa,Fresno
7966,8,583.92,7.87,729.84,Miami,Sacramento
5512,1,1946.4,5.31,146.51,Oklahoma City,Phoenix
8500,12,3308.88,4.24,183.5,Oakland,Austin
9573,6,973.2,6.19,266.33,Nashville,Tucson
1187,23,2043.72,5.27,47.32,Baltimore,Dallas
5683,11,291.96,4.99,1155.94,Atlanta,Fresno
6740,5,1654.44,4.0,94.19,Las Vegas,San Jose
4922,5,1070.52,6.7,915.72,Omaha,Louisville
7269,21,2335.68,6.49,185.36,Milwaukee,San Antonio
4331,23,2141.04,4.41,121.3,Sacramento,Columbus
7234,21,1167.84,5.57,356.63,Phoenix,Indianapolis
5511,23,1070.52,6.0,633.02,Indianapolis,Philadelphia
3139,22,875.88,5.54,1274.54,Tampa,Colorado Springs
5472,10,3308.88,4.07,204.71,Chicago,Atlanta
4834,17,2238.36,5.69,49.14,Jacksonville,Mesa
2250,22,875.88,6.26,411.05,Oakland,Sacramento
4502,7,2335.68,3.91,589.79,Chicago,Las Vegas
9267,17,194.64,6.53,1208.49,Miami,Virginia Beach
4002,14,3114.24,6.52,381.24,Columbus,Minneapolis
1513,1,291.96,3.5,819.24,Long Beach,Minneapolis
8921,8,486.6,6.26,870.7,Oklahoma City,Washington
1957,2,389.28,4.34,3746.44,Virginia Beach,Omaha
8085,10,2530.32,6.31,123.39,Colorado Springs,Fort Worth
1712,7,1459.8,5.59,199.96,Raleigh,Portland
2118,9,2141.04,5.03,211.63,Austin,Tucson
5770,4,2822.28,5.04,437.06,Phoenix,Fresno
3226,22,97.32,4.59,6943.48,Minneapolis,Oakland
3377,23,681.24,6.38,600.13,Long Beach,Sacramento
3158,18,1654.44,5.55,58.69,Memphis,Oakland
2863,2,291.96,5.29,5161.36,Phoenix,Los Angeles
4419,16,486.6,5.73,158.93,Columbus,Dallas
6065,18,973.2,5.33,607.59,Tucson,Nashville
8232,21,389.28,5.15,712.78,Washington,Detroit
6181,19,1167.84,6.59,683.03,Long Beach,Milwaukee
6004,19,3990.12,4.64,59.12,Arlington,San Diego
4775,17,2822.28,5.05,167.97,San Antonio,Sacramento
1220,4,3406.2,5.57,126.5,Miami,San Antonio
1813,1,681.24,5.57,219.9,San Jose,Indianapolis
3889,24,1265.16,7.01,728.46,Oklahoma City,Jacksonville
7068,2,1070.52,6.69,888.78,Fort Worth,Los Angeles
4989,11,583.92,5.22,355.92,San Diego,Columbus
2477,18,3698.16,5.6,29.27,San Diego,Minneapolis
2578,13,1654.44,5.6,409.78,Atlanta,Washington
8982,11,2141.04,6.36,251.73,Oakland,Nashville
9720,13,3698.16,6.3,83.29,San Diego,Minneapolis
5443,21,1167.84,5.43,484.84,Long Beach,Milwaukee
1600,7,1751.76,5.65,500.98,Washington,Los Angeles
9377,2,4476.72,5.3,11.78,Arlington,Chicago
5045,15,291.96,6.9,3197.71,Sacramento,Tucson
4950,18,3503.52,5.91,94.47,Long Beach,San Antonio
1718,10,3016.92,6.09,24.86,Minneapolis,Charlotte
2357,20,291.96,3.88,3737.42,Dallas,Jacksonville
8633,11,389.28,5.89,1811.92,San Diego,Jacksonville
3730,18,2335.68,3.21,149.2,Virginia Beach,Washington
2878,9,4476.72,5.51,342.04,Los Angeles,Tampa
7147,7,2043.72,4.82,287.74,Tulsa,Portland
6024,3,2043.72,6.39,209.47,El Paso,Long Beach
7111,6,2822.28,5.47,31.41,Austin,Omaha
8068,13,973.2,4.49,197.47,Phoenix,Charlotte
9598,16,4282.08,5.75,14.42,Minneapolis,Los Angeles
2448,16,3892.8,4.39,49.91,Virginia Beach,Houston
5256,23,2141.04,4.03,92.36,Arlington,Las Vegas
3211,19,291.96,4.29,967.55,Washington,Indianapolis
1676,20,973.2,5.62,273.34,Fresno,Virginia Beach
7033,15,4476.72,6.09,111.62,Chicago,Arlington
8767,8,291.96,5.78,2349.0,El Paso,Oklahoma City
8228,10,973.2,6.12,673.66,Louisville,Denver
6777,3,2822.28,5.03,32.56,Phoenix,Fresno
6296,13,875.88,4.87,1055.98,Minneapolis,Atlanta
6384,1,681.24,6.15,105.0,San Antonio,Columbus
5066,4,2141.04,6.16,358.6,Sacramento,Columbus
8047,24,2822.28,5.8,434.48,Kansas City,Dallas
3008,11,778.56,6.24,235.59,Sacramento,Virginia Beach
2281,24,681.24,7.45,909.83,Long Beach,New Orleans
9048,16,2043.72,6.62,416.3,Austin,Albuquerque
6666,18,2238.36,6.19,209.45,Arlington,Portland
8407,9,1265.16,6.3,184.33,Fresno,Boston
3963,5,2822.28,6.04,292.79,Dallas,Kansas City
5473,10,681.24,6.8,484.46,Oklahoma City,Albuquerque
7514,15,3016.92,4.81,229.35,San Antonio,Kansas City
9936,16,2335.68,5.78,113.77,Long Beach,Denver
5360,16,2919.6,5.95,499.81,Long Beach,Fort Worth
3217,21,1459.8,6.13,842.3,El Paso,San Antonio
6217,18,681.24,5.52,824.77,Seattle,Austin
4979,14,1265.16,5.54,409.04,Denver,Philadelphia
4923,5,194.64,4.06,1149.61,Fresno,Sacramento
3784,6,3795.48,5.87,147.65,Arlington,San Jose
7835,24,1167.84,5.8,337.27,Houston,San Francisco
2661,20,973.2,6.37,203.66,Detroit,Fresno
8378,16,291.96,5.41,495.94,Fresno,Milwaukee
1061,24,1654.44,4.02,179.63,Mesa,Seattle
9307,1,1459.8,4.52,146.72,Denver,Houston
3869,8,2530.32,5.99,327.58,Phoenix,Milwaukee
3495,20,291.96,5.97,3953.03,Tucson,Baltimore
7392,7,3308.88,6.18,115.41,Dallas,Long Beach
4345,3,3308.88,5.31,155.12,Dallas,Long Beach
1498,24,2724.96,4.48,64.11,Houston,Albuquerque
8420,17,973.2,5.73,334.88,Milwaukee,Raleigh
9301,24,486.6,6.36,428.42,Indianapolis,Jacksonville
8414,1,1362.48,5.41,429.72,Denver,Phoenix
9463,20,778.56,3.93,786.1,Tulsa,Colorado Springs
6612,11,2238.36,5.37,219.47,Milwaukee,San Diego
4876,10,1362.48,6.49,91.33,Denver,Phoenix
3989,20,3114.24,3.75,127.71,Sacramento,Houston
4751,11,1362.48,5.28,365.63,Denver,Phoenix
4251,10,2433.0,6.1,52.79,Albuquerque,San Antonio
7303,16,3016.92,5.13,274.7,Tampa,Indianapolis
5560,12,2530.32,4.48,32.76,Denver,Oakland
9467,20,1362.48,5.51,427.88,Louisville,Charlotte
6258,8,1459.8,5.44,556.46,Colorado Springs,Detroit
2450,21,1751.76,5.85,180.38,Raleigh,Nashville
8340,2,3600.84,7.24,255.4,Virginia Beach,San Antonio
4157,5,2822.28,8.02,61.87,Washington,Arlington
7283,18,486.6,6.28,460.18,Columbus,Dallas
4518,18,1654.44,7.5,320.9,Phoenix,El Paso
7073,6,1167.84,5.2,241.53,Albuquerque,Washington
8127,2,2141.04,6.52,359.72,Las Vegas,Phoenix
6087,11,1557.12,6.03,151.58,Milwaukee,Charlotte
5538,11,1654.44,4.39,159.31,Chicago,Washington
6813,19,97.32,5.68,1250.64,Jacksonville,Fort Worth
8691,10,3406.2,5.69,262.14,Houston,Colorado Springs
8143,16,1362.48,5.57,939.66,Las Vegas,Fort Worth
4876,7,1070.52,5.69,884.33,Denver,Baltimore
5818,11,973.2,4.08,1202.26,Fort Worth,Nashville
9961,14,2433.0,5.75,80.92,San Francisco,Raleigh
4668,12,1362.48,6.72,491.84,Atlanta,Nashville
3159,10,291.96,5.56,1937.79,Baltimore,Las Vegas
1110,9,2724.96,5.09,558.18,Jacksonville,Omaha
6943,16,1265.16,6.67,658.38,San Francisco,Louisville
2407,24,2530.32,4.99,176.71,Indianapolis,Long Beach
1242,24,3406.2,6.27,37.5,Jacksonville,Tulsa
6992,14,1070.52,6.94,653.37,Phoenix,San Francisco
4759,14,681.24,5.56,752.5,Fresno,Las Vegas
1253,10,1265.16,7.82,407.79,Houston,Indianapolis
7090,12,194.64,5.8,5125.32,Las Vegas,Louisville
1368,5,2141.04,4.99,349.29,San Diego,Baltimore
9462,10,3698.16,6.05,75.08,New Orleans,Jacksonville
1885,11,681.24,6.71,329.07,New Orleans,Long Beach
8112,21,681.24,3.26,188.35,Mesa,Miami
5433,12,389.28,2.73,1122.18,San Jose,Columbus
4823,16,97.32,7.11,2575.83,Albuquerque,Tucson
7309,20,2335.68,5.33,279.8,El Paso,Minneapolis
3521,10,4282.08,5.11,35.25,Tampa,Houston
8802,23,97.32,5.98,3788.22,Memphis,Las Vegas
9962,4,486.6,5.62,1577.87,Boston,San Francisco
6090,23,1362.48,4.38,717.93,San Diego,El Paso
1094,21,1557.12,3.24,285.71,San Diego,Detroit
8884,7,389.28,6.42,359.04,New Orleans,Minneapolis
5035,5,194.64,4.93,2409.86,Raleigh,Colorado Springs
4504,14,486.6,6.71,2686.46,San Jose,Charlotte
8619,21,1946.4,4.65,83.13,Portland,Philadelphia
2077,21,1459.8,5.06,747.07,Virginia Beach,Louisville
9196,2,2919.6,4.63,127.16,Arlington,Denver
4354,20,3211.56,4.9,201.5,Jacksonville,Oakland
3669,9,3114.24,5.81,115.77,Fort Worth,Oakland
2619,18,3114.24,5.61,309.34,Fort Worth,Oakland
4308,22,291.96,5.82,2764.79,Austin,Columbus
9312,15,3114.24,4.05,143.91,Raleigh,Dallas
3993,4,2919.6,3.9,77.05,Tulsa,Indianapolis
2182,10,194.64,4.18,3123.75,Tampa,Minneapolis
7848,12,3795.48,6.05,192.0,Long Beach,Houston
7648,16,97.32,4.71,1660.95,Detroit,Oklahoma City
2221,22,389.28,6.2,1651.68,Portland,El Paso
1286,4,1654.44,5.53,463.97,Las Vegas,Virginia Beach
1675,4,2043.72,4.56,107.57,Philadelphia,Las Vegas
4598,13,1070.52,7.35,1399.23,Charlotte,Portland
2693,5,875.88,4.04,515.73,Fort Worth,Houston
4669,2,1946.4,5.97,308.8,Long Beach,Nashville
4931,17,291.96,5.25,4322.53,Omaha,Atlanta
4337,8,1654.44,4.51,110.81,Boston,Houston
3034,18,4574.04,3.76,88.61,Los Angeles,Arlington
9301,15,3503.52,5.91,193.57,Tulsa,Austin
3468,2,1362.48,4.93,136.87,Mesa,Arlington
6831,20,3698.16,4.93,250.57,Tulsa,Dallas
6874,2,1265.16,6.17,113.95,Chicago,San Francisco
4413,1,875.88,4.07,131.42,Fort Worth,El Paso
4385,15,973.2,6.28,560.47,Nashville,Tucson
8408,21,681.24,5.89,722.92,Atlanta,Virginia Beach
1295,1,1849.08,6.33,172.13,Milwaukee,New Orleans
5105,15,291.96,6.12,483.67,San Francisco,Fort Worth
9872,20,973.2,5.16,606.28,Charlotte,Oklahoma City
9871,12,1167.84,3.97,396.04,Seattle,Philadelphia
7671,1,875.88,5.27,74.71,San Diego,Indianapolis
5136,11,1751.76,5.12,59.86,Austin,Louisville
1796,8,1070.52,4.66,235.68,Columbus,Chicago
2936,1,291.96,4.66,762.46,New Orleans,Tulsa
9662,5,3211.56,5.59,70.77,Kansas City,Phoenix
8115,6,1362.48,5.9,114.61,Seattle,Houston
1695,24,3795.48,7.11,110.53,Phoenix,Virginia Beach
3095,3,389.28,4.01,733.8,Omaha,Sacramento
4596,8,2530.32,7.7,70.8,Raleigh,Charlotte
3045,13,4379.4,5.49,290.99,Tulsa,Los Angeles
7758,7,2724.96,7.18,116.8,El Paso,New Orleans
1355,15,2238.36,5.24,186.2,El Paso,Oakland
6618,23,778.56,6.0,553.09,San Jose,Los Angeles
5347,10,973.2,8.31,41.97,Fort Worth,Chicago
6259,16,681.24,4.9,855.17,Atlanta,Virginia Beach
4450,18,1265.16,5.87,369.54,Sacramento,Nashville
2934,6,3114.24,5.74,78.12,Austin,Long Beach
2419,13,3892.8,3.3,161.28,San Diego,Tampa
7370,16,2238.36,5.92,501.87,Minneapolis,Nashville
5950,22,2530.32,5.55,63.59,Mesa,Dallas
8562,15,194.64,5.16,5599.37,Tucson,Mesa
9026,3,97.32,7.45,865.68,Fort Worth,Columbus
2160,15,1167.84,6.27,425.63,Charlotte,Las Vegas
5194,18,875.88,5.92,183.51,Sacramento,Oakland
3916,1,583.92,3.49,310.05,Seattle,Detroit
3394,6,681.24,7.32,544.67,Milwaukee,Detroit
9072,23,1070.52,6.2,318.17,Baltimore,Raleigh
7359,14,2433.0,5.88,503.18,Raleigh,San Francisco
8309,9,1849.08,6.2,120.29,Baltimore,Arlington
2515,22,2043.72,6.25,408.76,Oakland,Detroit
3372,13,3795.48,4.21,44.17,Philadelphia,Oakland
5367,2,1946.4,5.25,237.63,Atlanta,Indianapolis
8911,13,1849.08,7.11,138.88,Chicago,El Paso
7031,9,389.28,4.45,1005.19,Denver,Nashville
4557,1,1459.8,4.01,701.91,Nashville,San Diego
4414,12,486.6,4.18,444.8,Columbus,Denver
3626,2,4379.4,4.12,104.48,Los Angeles,Tulsa
5525,6,1070.52,5.62,415.38,Milwaukee,Washington
5324,15,973.2,7.45,502.37,Memphis,Seattle
8657,6,2530.32,3.6,48.3,Tucson,San Antonio
3054,4,1557.12,5.85,362.77,Dallas,Oklahoma City
2799,3,1070.52,6.33,586.65,Austin,El Paso
3185,17,2530.32,4.99,110.13,Milwaukee,Phoenix
7084,24,973.2,5.32,169.49,Miami,Albuquerque
5979,7,2335.68,4.16,262.35,Austin,Mesa
2489,4,389.28,6.87,1860.21,Atlanta,Tucson
3401,23,2530.32,4.84,397.98,Omaha,Columbus
2138,9,778.56,5.48,2461.76,El Paso,Columbus
5903,11,1459.8,6.39,74.42,San Diego,Nashville
3770,16,2822.28,5.54,323.68,San Francisco,Oakland
4642,2,389.28,5.87,1938.61,Washington,Detroit
5279,12,3990.12,3.75,73.83,Phoenix,Minneapolis
8105,2,1654.44,6.33,836.49,Charlotte,Albuquerque
7695,24,486.6,4.41,1590.18,Long Beach,Tampa
6829,5,2822.28,6.17,13.13,Philadelphia,Mesa
7828,16,1946.4,5.79,82.06,Fresno,Columbus
8212,19,3503.52,4.62,69.16,Dallas,Oakland
3097,9,2627.64,8.11,23.55,Boston,Tampa
2040,17,2238.36,6.49,73.7,Nashville,Minneapolis
2126,11,3308.88,5.69,193.4,Miami,San Diego
6322,18,486.6,5.93,1617.61,Boston,Portland
6737,19,1070.52,4.25,639.49,Baltimore,Raleigh
1514,24,291.96,8.03,2629.1,Boston,Seattle
3236,12,875.88,6.0,665.4,Colorado Springs,Tampa
4355,17,97.32,5.62,4433.41,Nashville,El Paso
9398,8,2919.6,4.83,320.85,Miami,Jacksonville
1103,1,1849.08,5.5,242.32,Austin,Baltimore
5007,10,1654.44,5.18,404.49,Minneapolis,Louisville
6570,16,2627.64,5.17,367.94,Oakland,Seattle
2039,2,3016.92,3.7,139.78,Denver,New Orleans
6459,10,875.88,5.2,1574.59,Fort Worth,Houston
6801,23,1946.4,5.19,446.79,Louisville,Arlington
2617,17,194.64,5.67,1245.77,Sacramento,Kansas City
6056,5,2043.72,4.64,282.66,Baltimore,Dallas
8284,14,3308.88,5.45,42.96,Atlanta,Chicago
5953,11,1557.12,5.73,162.38,Columbus,Baltimore
7601,8,973.2,5.88,247.24,Kansas City,Tampa
4581,13,1849.08,6.69,574.46,Baltimore,Arlington
2296,20,1459.8,5.65,1271.23,Tulsa,Albuquerque
9491,12,2822.28,5.97,253.52,San Jose,Colorado Springs
9608,4,291.96,6.1,279.52,New Orleans,Tulsa
5750,3,778.56,4.88,717.18,Baltimore,Kansas City
6708,7,973.2,8.9,234.98,San Antonio,Indianapolis
2678,12,2724.96,5.76,112.84,Minneapolis,Seattle
9919,5,1849.08,7.07,210.22,Fresno,Charlotte
9358,9,583.92,6.33,1906.03,San Antonio,Fort Worth
7216,13,389.28,5.56,287.55,Fresno,Kansas City
7151,9,583.92,4.82,305.45,Kansas City,Virginia Beach
8560,22,1459.8,5.15,244.15,Memphis,Fort Worth
2844,19,875.88,5.63,487.65,Las Vegas,Seattle
6345,16,194.64,6.11,3014.53,Fresno,Albuquerque
6249,8,486.6,4.92,632.6,Philadelphia,Austin
1094,9,1167.84,7.5,794.85,Louisville,Indianapolis
9517,2,681.24,5.29,1250.91,Tulsa,Omaha
3223,7,778.56,5.43,718.22,Charlotte,Nashville
5377,8,97.32,6.32,937.09,Long Beach,Miami
6262,10,1751.76,4.99,174.26,Phoenix,Nashville
6702,2,2822.28,4.99,442.19,Columbus,Long Beach
5822,21,97.32,5.63,6184.56,Tulsa,Tampa
9152,7,1751.76,5.38,441.0,Memphis,Minneapolis
3186,11,2238.36,5.75,176.2,Minneapolis,Nashville
2025,21,3114.24,6.24,89.77,Miami,San Jose
6540,15,291.96,5.15,1338.79,Philadelphia,Dallas
2527,6,1751.76,5.57,94.29,New Orleans,Albuquerque
6217,14,2627.64,7.68,81.85,Atlanta,San Jose
6005,12,1557.12,5.92,1113.93,Albuquerque,San Francisco
2930,3,1362.48,5.25,203.54,Milwaukee,Oakland
9466,1,973.2,5.23,177.16,Albuquerque,Miami
7165,21,389.28,5.98,189.36,Arlington,Oakland
2979,23,681.24,5.19,606.12,El Paso,Charlotte
3975,14,3114.24,3.96,242.24,Houston,Sacramento
4620,22,194.64,6.01,2135.64,Minneapolis,Virginia Beach
9760,16,973.2,6.89,403.77,Philadelphia,San Francisco
1189,22,973.2,5.37,543.54,Atlanta,Las Vegas
1069,6,583.92,5.5,672.55,Colorado Springs,Tucson
9940,21,875.88,6.76,378.87,El Paso,Fort Worth
2422,8,1070.52,5.07,646.87,Austin,El Paso
7710,23,1167.84,4.79,406.93,Jacksonville,Detroit
8016,19,1654.44,4.4,132.54,Tulsa,Baltimore
4497,8,875.88,5.85,373.4,Oklahoma City,Fresno
2557,11,1849.08,5.93,396.66,San Antonio,Portland
4308,12,1070.52,4.96,440.14,Mesa,Minneapolis
1285,24,4671.36,5.78,30.58,Los Angeles,New Orleans
2493,3,3016.92,6.22,15.27,Mesa,Houston
2894,11,97.32,5.28,1880.94,Omaha,Colorado Springs
1042,19,3600.84,4.84,119.28,Chicago,Omaha
6576,22,194.64,7.3,2255.86,Los Angeles,Houston
4072,13,875.88,6.19,103.47,Albuquerque,Raleigh
2905,20,2433.0,4.4,26.9,Memphis,Chicago
4476,2,1751.76,5.33,398.63,Phoenix,Nashville
9331,12,2141.04,5.11,467.45,San Diego,Baltimore
3958,20,2724.96,4.98,160.12,Phoenix,Tucson
4671,7,973.2,6.67,192.58,Charlotte,Phoenix
8902,7,1946.4,6.97,351.7,Detroit,Houston
9096,9,2238.36,4.97,122.95,San Antonio,Baltimore
4526,7,389.28,4.36,2529.57,Philadelphia,Los Angeles
6018,21,291.96,4.54,4872.98,Washington,Indianapolis
7160,23,1167.84,4.18,1151.45,Mesa,Nashville
4518,24,1265.16,5.86,1000.17,Columbus,Las Vegas
9109,4,389.28,6.63,3129.57,Albuquerque,Sacramento
3396,2,2822.28,4.97,216.0,Arlington,Washington
8502,1,3698.16,5.58,219.41,Dallas,Tulsa
4265,5,3990.12,5.2,239.68,Tulsa,Philadelphia
9784,21,2919.6,5.82,276.2,San Francisco,Minneapolis
7950,7,2141.04,6.16,499.55,Denver,Raleigh
2455,24,389.28,6.18,1057.09,San Jose,Philadelphia
4983,6,875.88,5.38,39.41,Memphis,Denver
1388,20,2335.68,5.86,126.11,Louisville,Phoenix
5108,10,2530.32,5.52,264.47,Boston,Tulsa
2105,5,2433.0,5.95,280.07,Albuquerque,San Antonio
4442,6,2627.64,7.75,331.54,San Francisco,Long Beach
5587,6,681.24,6.44,678.91,Oakland,Kansas City
7127,20,97.32,5.33,1233.76,Nashville,El Paso
7865,20,2724.96,7.54,51.79,Columbus,Miami
2389,16,2530.32,3.98,68.83,San Jose,Sacramento
6536,16,2335.68,4.61,168.63,Tucson,Dallas
3866,15,1459.8,5.45,214.67,Seattle,Chicago
9598,12,2530.32,5.21,187.71,Tampa,El Paso
9832,23,1946.4,4.44,195.75,Omaha,Washington
4701,23,973.2,5.16,776.56,Mesa,Oakland
6428,22,778.56,4.04,127.49,Phoenix,Fort Worth
5934,12,291.96,4.67,2204.67,Chicago,Philadelphia
2940,12,486.6,5.85,1137.4,Las Vegas,Albuquerque
6092,23,778.56,6.54,1724.3,Detroit,San Francisco
4110,10,3990.12,4.52,14.76,Phoenix,Minneapolis
8807,10,2238.36,5.6,246.61,Tulsa,Detroit
9445,20,1849.08,4.34,197.89,Virginia Beach,Oklahoma City
5829,20,291.96,6.65,6979.27,Raleigh,Kansas City
5680,16,1265.16,5.82,414.81,Boston,San Diego
2862,8,3016.92,5.02,146.21,San Jose,Raleigh
6607,2,486.6,5.66,369.37,Austin,Philadelphia
4402,4,1167.84,6.69,516.69,San Jose,El Paso
7546,14,2238.36,4.6,85.31,Omaha,Indianapolis
6294,13,97.32,5.68,2470.79,San Jose,Austin
5743,11,2335.68,5.24,304.44,Colorado Springs,Charlotte
3981,9,2530.32,4.46,416.95,Baltimore,Houston
1533,1,486.6,5.65,283.67,El Paso,Indianapolis
3458,21,1070.52,3.73,112.81,Nashville,Jacksonville
4573,19,973.2,3.77,1113.7,Dallas,Denver
7111,1,3114.24,7.77,71.01,Fort Worth,Oakland
4505,18,97.32,4.46,3875.67,Milwaukee,Albuquerque
8810,24,3308.88,6.26,174.31,Houston,Kansas City
4326,10,583.92,5.14,1330.7,Fort Worth,San Antonio
4271,11,681.24,2.61,92.59,Washington,Las Vegas
3203,1,2433.0,4.51,146.73,Denver,Virginia Beach
4816,23,1070.52,6.41,224.65,Denver,Baltimore
5834,3,2433.0,6.07,258.43,Austin,Sacramento
2687,21,3406.2,6.28,172.56,Austin,Minneapolis
8151,9,681.24,4.87,1855.58,Oakland,Kansas City
9101,14,194.64,6.07,555.34,Oklahoma City,Nashville
4799,7,1265.16,6.84,229.74,Tucson,Minneapolis
3162,16,4087.44,4.49,234.21,Philadelphia,Tampa
9427,1,3406.2,5.67,378.55,Long Beach,San Diego
3569,8,2043.72,5.37,172.2,Fresno,Fort Worth
7752,11,2141.04,4.77,929.48,Miami,Washington
1638,10,583.92,5.84,794.98,San Diego,Los Angeles
7597,23,1070.52,5.42,233.19,Mesa,Minneapolis
9434,23,1946.4,6.64,125.21,Portland,Minneapolis
2789,12,3016.92,3.11,478.88,Fresno,Chicago
2297,16,2530.32,4.75,379.12,Tulsa,Boston
6314,14,1167.84,7.13,1365.7,Louisville,Indianapolis
4991,22,1362.48,6.65,45.17,Louisville,Charlotte
9852,14,2335.68,4.98,351.01,San Francisco,Omaha
1971,13,2724.96,5.65,179.61,Dallas,Atlanta
7819,7,778.56,4.92,2312.78,Nashville,Charlotte
6143,19,1751.76,5.84,224.44,Nashville,Phoenix
7906,19,291.96,6.32,505.89,Dallas,Philadelphia
4958,5,1167.84,6.05,152.26,Houston,San Francisco
1131,21,973.2,4.81,322.51,Oakland,Mesa
9630,23,875.88,6.48,569.86,Louisville,Kansas City
3481,22,583.92,3.9,3033.91,Austin,Indianapolis
2961,10,2919.6,5.18,80.54,Long Beach,Fort Worth
3469,24,1654.44,5.79,824.98,Omaha,Nashville
8899,16,973.2,4.27,629.43,Fresno,Detroit
5435,1,3114.24,3.49,150.17,Raleigh,Dallas
7718,8,2724.96,4.22,52.74,Phoenix,Tucson
4545,19,3016.92,5.7,147.03,Columbus,Oakland
3244,20,2627.64,6.15,137.18,Raleigh,Columbus
8908,9,778.56,4.89,1706.23,Portland,Seattle
7010,6,194.64,7.64,690.76,Columbus,San Francisco
6254,8,4282.08,3.84,488.32,Philadelphia,New Orleans
6826,10,1751.76,4.9,1509.19,Memphis,San Jose
3463,1,2043.72,7.51,102.28,Miami,Boston
1885,13,3600.84,6.81,323.7,Long Beach,Philadelphia
1242,23,389.28,6.41,2422.19,Las Vegas,Milwaukee
4021,3,583.92,3.75,289.57,Detroit,Seattle
3925,10,3990.12,5.94,304.23,Tampa,San Antonio
9969,24,3406.2,6.04,400.97,Jacksonville,Tulsa
5601,24,486.6,3.18,724.59,Indianapolis,El Paso
8346,15,1167.84,4.9,236.04,El Paso,Fresno
2598,7,1751.76,6.31,715.77,Arlington,Milwaukee
3268,3,875.88,4.56,165.71,Long Beach,Fresno
9835,21,2919.6,6.21,519.21,Miami,Jacksonville
3381,23,2335.68,4.06,243.68,Los Angeles,Portland
9158,10,681.24,6.6,336.06,New Orleans,Long Beach
3229,6,3211.56,5.23,63.0,Charlotte,Tampa
5808,4,389.28,6.54,3267.12,Jacksonville,San Francisco
8701,5,1849.08,8.1,106.83,Detroit,Long Beach
4277,8,3114.24,6.79,84.82,Chicago,Mesa
4912,1,389.28,4.45,2137.85,Portland,Baltimore
3012,13,681.24,5.16,747.08,Long Beach,New Orleans
2132,21,2238.36,5.78,696.13,Miami,Denver
4558,5,583.92,5.89,739.32,Jacksonville,Seattle
6998,17,681.24,5.43,607.83,Memphis,Boston
4599,6,1167.84,5.39,662.37,Tucson,Oakland
1961,6,291.96,6.51,1754.9,Portland,Louisville
7164,20,875.88,4.41,468.77,New Orleans,Raleigh
8955,15,389.28,6.62,1172.2,Omaha,Sacramento
7604,23,3211.56,3.85,342.39,Indianapolis,New Orleans
3812,13,97.32,5.91,4072.93,Arlington,New Orleans
1346,23,2530.32,6.6,145.19,Arlington,Nashville
6257,13,2238.36,6.38,116.88,Las Vegas,New Orleans
8526,15,583.92,3.7,2262.07,Virginia Beach,New Orleans
4869,11,1167.84,4.5,521.71,Philadelphia,Seattle
5947,14,875.88,4.51,347.59,Chicago,Jacksonville
6749,17,3016.92,5.44,209.14,Tulsa,San Francisco
5899,2,1557.12,5.26,228.98,Albuquerque,San Francisco
3443,20,1751.76,5.78,473.36,Boston,Chicago
6547,3,1751.76,5.48,510.67,Memphis,Minneapolis
1210,17,1167.84,6.59,671.21,Houston,San Francisco
8434,23,2335.68,6.44,68.51,Virginia Beach,Washington
8816,23,1654.44,4.6,306.4,Mesa,Seattle
6548,15,3016.92,4.92,96.86,Philadelphia,Atlanta
2226,24,2141.04,5.75,147.69,Los Angeles,Detroit
9152,17,486.6,5.36,645.55,Las Vegas,El Paso
8474,18,2043.72,5.17,364.03,Los Angeles,Nashville
4528,11,3503.52,6.25,59.6,Virginia Beach,San Diego
9577,14,1849.08,3.73,94.34,Tucson,Columbus
2665,7,3114.24,5.29,133.03,Los Angeles,Fresno
3204,9,1265.16,4.82,154.46,San Francisco,Louisville
7936,24,1946.4,6.41,169.77,Arlington,Louisville
1808,7,1557.12,6.27,93.2,El Paso,Philadelphia
5591,17,2335.68,6.19,220.32,Washington,Virginia Beach
1778,13,3892.8,5.68,30.49,Houston,Virginia Beach
6426,20,778.56,5.93,279.68,Sacramento,Memphis
5710,22,3114.24,5.13,528.36,Los Angeles,Fresno
2281,17,1849.08,5.2,118.81,New Orleans,Milwaukee
7532,18,3114.24,5.99,271.83,Houston,Sacramento
4336,12,1167.84,3.66,350.35,Memphis,San Francisco
1819,10,583.92,3.48,1366.86,Omaha,Fresno
3299,21,4087.44,6.53,40.08,Los Angeles,Virginia Beach
8687,24,681.24,5.07,2062.97,Fort Worth,Philadelphia
5811,22,3211.56,6.14,77.27,Miami,Dallas
7325,24,3211.56,6.23,36.17,Philadelphia,Colorado Springs
6104,16,4184.76,4.61,44.02,San Antonio,New Orleans
8943,6,1265.16,6.35,642.94,Milwaukee,Virginia Beach
